Date,AAPL,ADBE,AMD,AMZN,AVGO,CRM,CSCO,GOOG,IBM,INTC,META,MSFT,NFLX,NVDA,ORCL,QCOM,TSLA,TXN
2018-02-12,38.341278076171875,192.14999389648438,11.680000305175781,69.3115005493164,19.45746421813965,107.77772521972656,32.594120025634766,52.34904861450195,104.35508728027344,37.889930725097656,175.5824737548828,82.26351928710938,257.95001220703125,5.63861083984375,43.040443420410156,53.902915954589844,21.048667907714844,83.23277282714844
2018-02-13,38.72536849975586,193.47999572753906,11.779999732971191,70.72550201416016,19.573699951171875,106.92383575439453,33.099884033203125,52.35700988769531,103.90704345703125,37.577213287353516,172.3377685546875,82.90963745117188,258.2699890136719,5.752358436584473,43.344364166259766,53.93574905395508,21.577333450317383,82.44892120361328
2018-02-14,39.43936538696289,197.1300048828125,12.199999809265137,72.55249786376953,19.717002868652344,108.24436950683594,33.79031753540039,53.23286819458008,106.67103576660156,38.35478973388672,178.67791748046875,84.20783233642578,266.0,5.969714641571045,44.202491760253906,54.666378021240234,21.487333297729492,83.83695983886719
2018-02-15,40.763675689697266,202.97000122070312,12.1899995803833,73.08799743652344,20.048992156982422,112.31521606445312,35.387908935546875,54.21919631958008,107.53258514404297,38.81117630004883,179.11582946777344,85.92334747314453,280.2699890136719,6.095328330993652,45.26620864868164,53.59095764160156,22.271333694458008,85.38014221191406
2018-02-16,40.6317024230957,201.55999755859375,11.819999694824219,72.43450164794922,19.81492805480957,112.05706024169922,35.58860397338867,54.48195266723633,107.64978790283203,38.50690841674805,176.52801513671875,85.31133270263672,278.5199890136719,6.02955436706543,45.32878112792969,53.23796081542969,22.365999221801758,85.29846954345703
2018-02-20,40.49504470825195,202.97999572753906,12.020000457763672,73.4175033569336,19.873046875,113.53646087646484,35.37184143066406,54.86314392089844,106.94672393798828,39.149261474609375,175.18435668945312,85.97897338867188,278.54998779296875,6.159127235412598,44.59579849243164,52.53193283081055,22.31800079345703,85.96798706054688
2018-02-21,40.31124496459961,202.08999633789062,11.720000267028809,74.14600372314453,19.793428421020508,113.66553497314453,34.76974105834961,55.305049896240234,106.11959838867188,38.82807540893555,177.075439453125,84.83838653564453,281.0400085449219,5.971937656402588,44.18461608886719,52.04758834838867,22.219999313354492,84.63713073730469
2018-02-22,40.64821243286133,202.61000061035156,11.84000015258789,74.26699829101562,19.851547241210938,112.19606018066406,34.47270202636719,55.07066345214844,105.58198547363281,38.70975875854492,178.15036010742188,85.06095123291016,278.1400146484375,5.991486072540283,44.3276481628418,51.046051025390625,23.077999114990234,84.85758209228516
2018-02-23,41.355133056640625,209.74000549316406,12.069999694824219,75.0,20.19866371154785,114.14212036132812,35.32367706298828,56.073909759521484,107.19490051269531,40.34098815917969,182.43020629882812,87.22154235839844,285.92999267578125,6.0850138664245605,45.14105987548828,51.981910705566406,23.469999313354492,87.39685821533203
2018-02-26,42.17280197143555,212.14999389648438,12.420000076293945,76.09750366210938,20.138158798217773,115.82009887695312,36.41550064086914,56.917911529541016,109.30403900146484,41.50733947753906,184.0625,88.48268127441406,294.1600036621094,6.101098537445068,45.739967346191406,54.9865608215332,23.827999114990234,89.51155090332031
